-1.6594564404706698,1.24998175001933
-7.1110922859454595,6.943905141081441
-1.6063690070268601,7.537952734302849
-3.57348527642213,5.751146084004411
-7.31721716500413,6.30418091404833
-6.05051246793066,6.20192727687441
-4.1718293655651095,3.7455891367391803
-1.29745215195992,5.5883452312429
-1.2457802536050602,2.19830681468093
-6.89670842825716,5.94232261613726
-1.20585052767569,1.22282992464194
-1.2998313622993798,2.93846089472623
-4.60237045894011,1.3231997344180801
-2.3980367177784,1.67992246865093
-7.00679562960949,6.7642047982910505
-5.04767102161608,5.863800360830719
-1.5898513236765301,3.21969636042602
-2.45454869308312,7.65155434186849
-1.28355301524968,1.2411225635203602
4.07121051759479,6.2588694151395705
3.67090919965106,2.7856658082148797
6.35861751704302,4.541699361656
6.566399307959441,5.8935370585968
2.30810823188065,7.23632276775059
4.4283507705176195,7.71503997643811
4.1191034049763,4.83050870974662
5.5241910707788495,1.97037109980075
5.96555381600651,2.0450580389133997
6.28280677387653,2.8025577788661598
2.93217553899005,6.88502079188564
5.75791873797572,2.77997525280072
5.585686027816889,6.69999378248171
2.13828214636241,2.7046747810749303
1.83298377090864,7.50484536231059
4.488548363875,3.4498863618936606
7.71820770961257,2.37616675301846
3.3827000866629304,2.7575870058322205
5.096874256858441,5.31231273302647
2.56668357643796,4.31302194231911
-5.53838345055902,-6.8647238426473
-2.18419960472596,-2.44000821521265
-3.90315136193093,-5.82149470568637
-4.15193474196202,-4.30026805145651
-1.5796443531913302,-6.84045889350153
-5.999126868257389,-3.7861264101885403
-2.69959839622495,-6.15920100821899
-2.72389634005053,-3.42144631066252
-5.3368790711725005,-3.1754984780199504
-4.02524851492345,-2.76293885023403
-7.46901997305856,-4.846208810482519
-7.62234916933375,-7.41325035402147
-4.28441712893719,-6.39716121898227
-2.54582938928592,-1.60663846948831
-1.46192521039572,-6.93335386721544
-7.09065654068389,-2.21928115757317
-4.01823437389465,-4.231602953179601
-4.71426551259256,-1.0270569836118
-7.91668551349131,-7.45277129872771
-5.6401414892078305,-4.90125211157188
1.7465693912640898,-2.02878217594675
7.73328656598538,-3.64561407960454
1.03243956893847,-5.5433333337540995
6.424373252980519,-4.40725322093063
6.721122544574031,-5.18734376373641
7.08086293754457,-7.46823315816411
1.5910509185763702,-6.32058692512439
3.79847854369228,-7.13676745615384
2.81909281995458,-6.71264548202308
6.600479361570151,-6.320332320345679
4.0198967922448094,-5.0791305164094105
7.374533161006661,-7.65241898771981
2.27292919811997,-1.6809872305930302
2.84662041565393,-1.38648967194848
2.01877286269302,-4.56395135272344
1.9524799109606499,-4.57523153119987
7.08504545348063,-5.63596413125036
5.057932111558991,-1.6996230750763703
4.84902141285432,-5.4152725321585
2.0146835875660902,-7.22158071294349
